date,hour,Solar,Wind Offshore,Wind Onshore,weekDay,monthDay,month,Generation,Co2_emission
2015-01-01,0,0.0,516500.0,8128000.0,3,1,1,50247755.0,344.9369673268952
2015-01-01,1,0.0,516250.0,8297500.0,3,1,1,48578755.0,332.1115559786944
2015-01-01,2,0.0,514000.0,8540000.0,3,1,1,47864505.0,326.10307743734916
2015-01-01,3,0.0,517750.0,8552000.0,3,1,1,46835005.0,322.62821073983133
2015-01-01,4,0.0,519750.0,8643500.0,3,1,1,47032505.0,322.8307021740286
2015-01-01,5,0.0,520000.0,8711750.0,3,1,1,46367255.0,312.03099709385395
2015-01-01,6,0.0,521500.0,9167250.0,3,1,1,45306755.0,302.54820197873386
2015-01-01,7,0.0,520250.0,9811000.0,3,1,1,45656255.0,296.50579603011636
2015-01-01,8,53000.0,525250.0,9683000.0,3,1,1,46540005.0,298.49897400085945
2015-01-01,9,773250.0,527000.0,9501750.0,3,1,1,47295005.0,300.94029495718365
2015-01-01,10,2116750.0,525000.0,10025000.0,3,1,1,49239005.0,292.5921881029265
2015-01-01,11,3364250.0,527250.0,10862500.0,3,1,1,51538755.0,278.2893259925784
2015-01-01,12,4198250.0,527750.0,11575250.0,3,1,1,53238755.0,274.8385151792632
2015-01-01,13,3500500.0,527750.0,11977250.0,3,1,1,53387505.0,271.83129946148443
2015-01-01,14,2278750.0,524750.0,11396000.0,3,1,1,52274505.0,277.7075438311222
2015-01-01,15,745500.0,524500.0,11326500.0,3,1,1,52327505.0,287.0986622712723
2015-01-01,16,50000.0,524500.0,13058000.0,3,1,1,54246755.0,298.4896606709158
2015-01-01,17,0.0,524500.0,14911500.0,3,1,1,56656505.0,292.39892598377946
2015-01-01,18,0.0,524000.0,16344000.0,3,1,1,56847005.0,279.8257911587243
2015-01-01,19,0.0,523500.0,17484500.0,3,1,1,57312505.0,263.85475681570335
2015-01-01,20,0.0,522250.0,18659000.0,3,1,1,56654755.0,251.73745802426097
2015-01-01,21,0.0,521000.0,19831500.0,3,1,1,56391755.0,239.35550856286602
2015-01-01,22,0.0,519500.0,20716000.0,3,1,1,57678255.0,223.14156982918172
2015-01-01,23,0.0,494000.0,21589000.0,3,1,1,56288505.0,216.12201426579142
2015-01-02,0,0.0,305000.0,22166750.0,4,2,1,54079757.0,205.19691751533614
2015-01-02,1,0.0,276500.0,23158000.0,4,2,1,53827007.0,205.33440931131216
2015-01-02,2,0.0,282000.0,23966000.0,4,2,1,53163007.0,202.247968511935
2015-01-02,3,0.0,324750.0,24708750.0,4,2,1,53017007.0,197.65058849048418
2015-01-02,4,0.0,335000.0,25386000.0,4,2,1,53995007.0,192.42691452912305
2015-01-02,5,0.0,388250.0,25783750.0,4,2,1,55601757.0,195.10298686642057
2015-01-02,6,0.0,498250.0,25857250.0,4,2,1,56609257.0,197.83206808074652
2015-01-02,7,0.0,498250.0,25694500.0,4,2,1,58531257.0,203.37117778964227
2015-01-02,8,38000.0,480000.0,26109750.0,4,2,1,62205257.0,215.1089498072912
2015-01-02,9,252500.0,367500.0,25566750.0,4,2,1,64175757.0,224.38410926245504
2015-01-02,10,666750.0,406000.0,25235500.0,4,2,1,65099507.0,234.02176668023563
2015-01-02,11,1262500.0,419500.0,25390750.0,4,2,1,66180007.0,236.1874357812028
2015-01-02,12,1726000.0,414250.0,25227750.0,4,2,1,66945007.0,236.62403465531406
2015-01-02,13,1899250.0,431000.0,25363250.0,4,2,1,65869007.0,227.84949672835475
2015-01-02,14,1352250.0,485750.0,24811500.0,4,2,1,64882007.0,227.5739997225733
2015-01-02,15,516250.0,489250.0,24493000.0,4,2,1,64880007.0,240.540625
2015-01-02,16,45500.0,493500.0,24225500.0,4,2,1,65311507.0,247.958973534523
2015-01-02,17,0.0,492000.0,23809500.0,4,2,1,65609507.0,253.6503517021163
2015-01-02,18,0.0,475250.0,24535000.0,4,2,1,65714507.0,247.15399188915688
2015-01-02,19,0.0,501750.0,24281000.0,4,2,1,64898757.0,241.6425008185828
2015-01-02,20,0.0,511500.0,23767000.0,4,2,1,61217257.0,224.77134304464838
2015-01-02,21,0.0,476250.0,23890000.0,4,2,1,59549007.0,218.53044131723453
2015-01-02,22,0.0,502250.0,24043000.0,4,2,1,59525507.0,216.13217864612645
2015-01-02,23,0.0,475500.0,24150500.0,4,2,1,56808757.0,208.64187735164037
2015-01-03,0,0.0,509250.0,23566500.0,5,3,1,54435259.0,199.84081546424423
2015-01-03,1,0.0,509250.0,22767500.0,5,3,1,53417509.0,198.3651659100482
2015-01-03,2,0.0,512750.0,21604500.0,5,3,1,51621009.0,199.99490033126054
2015-01-03,3,0.0,512000.0,20405500.0,5,3,1,50696509.0,197.83513161658104
2015-01-03,4,0.0,513000.0,19777750.0,5,3,1,50310259.0,206.41228179148385
2015-01-03,5,0.0,513000.0,19994750.0,5,3,1,51538509.0,215.06422383266877
2015-01-03,6,0.0,513000.0,20813500.0,5,3,1,52779509.0,207.49434439507763
2015-01-03,7,0.0,513000.0,21432750.0,5,3,1,54149009.0,209.36030212930987
2015-01-03,8,73500.0,512000.0,22468000.0,5,3,1,56418009.0,211.76795969371477
2015-01-03,9,608000.0,492250.0,22926750.0,5,3,1,59224509.0,221.8021595792282
2015-01-03,10,1278500.0,473750.0,22623250.0,5,3,1,61541259.0,238.5824467328824
2015-01-03,11,1700000.0,502250.0,22727500.0,5,3,1,63125009.0,238.6490693069307
2015-01-03,12,1617500.0,479250.0,22349250.0,5,3,1,64749259.0,241.28131599979923
2015-01-03,13,1155000.0,515750.0,20658000.0,5,3,1,63442759.0,249.34881448234825
2015-01-03,14,586500.0,513000.0,18950750.0,5,3,1,61538509.0,254.24227922357548
2015-01-03,15,194500.0,488750.0,16978750.0,5,3,1,60091759.0,265.66964683171983
2015-01-03,16,21250.0,475250.0,15562500.0,5,3,1,58375259.0,282.0821109973833
2015-01-03,17,0.0,488000.0,14889750.0,5,3,1,58921009.0,291.6278279391049
2015-01-03,18,0.0,513250.0,13935750.0,5,3,1,58734259.0,299.20872404091307
2015-01-03,19,0.0,514000.0,12432250.0,5,3,1,57127009.0,309.67334622857845
2015-01-03,20,0.0,513500.0,13357000.0,5,3,1,56861009.0,307.07820826225355
2015-01-03,21,0.0,514250.0,14702000.0,5,3,1,55872259.0,298.6179140807825
2015-01-03,22,0.0,514750.0,15296250.0,5,3,1,56045009.0,284.86379694888035
2015-01-03,23,0.0,514250.0,16823000.0,5,3,1,55927009.0,265.04217104439715
2015-01-04,0,0.0,514500.0,17350000.0,6,4,1,53266011.0,226.08693162617806
2015-01-04,1,0.0,513750.0,18222500.0,6,4,1,52587761.0,215.94467342679616
2015-01-04,2,0.0,511500.0,18386500.0,6,4,1,51179511.0,217.41930362742895
2015-01-04,3,0.0,503750.0,18462000.0,6,4,1,51482511.0,214.4832030301559
2015-01-04,4,0.0,505000.0,18593250.0,6,4,1,50983761.0,213.63489347095887
2015-01-04,5,0.0,504000.0,18246000.0,6,4,1,50105011.0,216.1437930346273
2015-01-04,6,0.0,498500.0,18128000.0,6,4,1,49000511.0,218.17213599861225
2015-01-04,7,0.0,495500.0,17499500.0,6,4,1,48518011.0,221.48186755430973
2015-01-04,8,58000.0,499250.0,17462000.0,6,4,1,49974261.0,225.22607142678478
2015-01-04,9,974000.0,491500.0,16757000.0,6,4,1,52334261.0,225.36841074439778
2015-01-04,10,2771000.0,497750.0,16324000.0,6,4,1,55154261.0,221.9530679866012
2015-01-04,11,4150750.0,501000.0,16403750.0,6,4,1,58920011.0,220.52840291921248
2015-01-04,12,4579250.0,485500.0,16363000.0,6,4,1,58526511.0,224.11827548204658
2015-01-04,13,3992500.0,471250.0,16187250.0,6,4,1,57032011.0,229.02857167905736
2015-01-04,14,2421250.0,489250.0,15629250.0,6,4,1,55047011.0,235.53187276327503
2015-01-04,15,952000.0,481750.0,14602250.0,6,4,1,54884011.0,260.25788936666424
2015-01-04,16,83750.0,458750.0,13701500.0,6,4,1,55653761.0,276.3685915144981
2015-01-04,17,0.0,464000.0,13250500.0,6,4,1,56410261.0,283.21810309296626
2015-01-04,18,0.0,469500.0,13280500.0,6,4,1,56459011.0,285.4015303140332
2015-01-04,19,0.0,428750.0,13821750.0,6,4,1,55690761.0,289.16378393180196
2015-01-04,20,0.0,421750.0,13710250.0,6,4,1,55360761.0,293.2717900317463
2015-01-04,21,0.0,406000.0,12663500.0,6,4,1,54215011.0,297.93082172830395
2015-01-04,22,0.0,465500.0,11992500.0,6,4,1,54219511.0,297.92195612279716
2015-01-04,23,0.0,460500.0,11992750.0,6,4,1,53369261.0,299.1494071960914
2015-01-05,0,0.0,473750.0,11847250.0,0,5,1,53774256.0,310.80939297154305
2015-01-05,1,0.0,464750.0,11814750.0,0,5,1,52341006.0,305.3561309489693
2015-01-05,2,0.0,461500.0,12198750.0,0,5,1,52132756.0,306.6495820765258
2015-01-05,3,0.0,450250.0,12312750.0,0,5,1,52627756.0,307.9082613260115
2015-01-05,4,0.0,453500.0,13093500.0,0,5,1,54500756.0,313.0740402655009
2015-01-05,5,0.0,458250.0,14394500.0,0,5,1,56349756.0,308.9081406749808
2015-01-05,6,0.0,430250.0,14979000.0,0,5,1,59735756.0,318.9910145934386
2015-01-05,7,0.0,396250.0,14917250.0,0,5,1,63484256.0,337.0581089010266
2015-01-05,8,92750.0,335500.0,14854000.0,0,5,1,66607256.0,348.5519219003937
2015-01-05,9,1057500.0,322750.0,14288000.0,0,5,1,67763506.0,347.71325270979213
2015-01-05,10,2986000.0,332000.0,13310000.0,0,5,1,68890256.0,343.85560728840437
2015-01-05,11,4769750.0,356500.0,11953500.0,0,5,1,70071506.0,338.65128119135454
2015-01-05,12,5869500.0,411250.0,10707000.0,0,5,1,70952256.0,340.5577800563055
2015-01-05,13,5666500.0,386750.0,9407750.0,0,5,1,69732506.0,352.64125766321297
2015-01-05,14,4095000.0,319500.0,7547750.0,0,5,1,67774006.0,378.7898825508307
2015-01-05,15,1787500.0,273500.0,5931250.0,0,5,1,65835256.0,401.62071230837586
2015-01-05,16,197750.0,196000.0,4881250.0,0,5,1,64753006.0,422.4901857828981
2015-01-05,17,0.0,154750.0,4352750.0,0,5,1,64554006.0,423.7650377978127
2015-01-05,18,0.0,157000.0,4079250.0,0,5,1,65356756.0,423.30859092595637
2015-01-05,19,0.0,217000.0,3706750.0,0,5,1,64161256.0,433.28084318806134
2015-01-05,20,0.0,172000.0,3013750.0,0,5,1,62091006.0,445.67515420914464
2015-01-05,21,0.0,157000.0,2480250.0,0,5,1,59716756.0,447.0573080417136
2015-01-05,22,0.0,173750.0,1934250.0,0,5,1,58983506.0,448.70261174735305
2015-01-05,23,0.0,191750.0,1618250.0,0,5,1,57061256.0,449.1080155096497
2015-01-06,0,0.0,179750.0,1311750.0,1,6,1,54801508.0,453.4277163946242
2015-01-06,1,0.0,160250.0,1011250.0,1,6,1,52667258.0,459.9730762475732
2015-01-06,2,0.0,144250.0,763000.0,1,6,1,53222008.0,461.40262485438353
2015-01-06,3,0.0,136500.0,703250.0,1,6,1,52428758.0,465.2318289106645
2015-01-06,4,0.0,152000.0,764250.0,1,6,1,52691508.0,466.63320934116507
2015-01-06,5,0.0,174500.0,928000.0,1,6,1,53588008.0,458.4521254758528
2015-01-06,6,0.0,199250.0,1233750.0,1,6,1,55932758.0,451.0961645905127
2015-01-06,7,0.0,232500.0,1560000.0,1,6,1,59779758.0,450.9027973519461
2015-01-06,8,183000.0,235500.0,1945500.0,1,6,1,61725508.0,454.5578124114021
2015-01-06,9,2055000.0,231250.0,2391000.0,1,6,1,63681508.0,443.7164129299718
2015-01-06,10,4693500.0,260750.0,2804000.0,1,6,1,66262758.0,425.0958230680133
2015-01-06,11,6658250.0,287250.0,3150000.0,1,6,1,67956008.0,413.8143651774678
2015-01-06,12,7272500.0,290750.0,3118500.0,1,6,1,68120508.0,413.1474115721405
2015-01-06,13,6350750.0,281750.0,3491500.0,1,6,1,67652258.0,412.5870351688229
2015-01-06,14,3958000.0,290000.0,4058500.0,1,6,1,66018758.0,421.85412856196155
2015-01-06,15,1553500.0,323500.0,4866250.0,1,6,1,64879758.0,432.61561581232974
2015-01-06,16,162750.0,372250.0,6301750.0,1,6,1,65231008.0,431.7356203338903
2015-01-06,17,0.0,402750.0,7718000.0,1,6,1,67340758.0,416.0262285466081
2015-01-06,18,0.0,393500.0,8983000.0,1,6,1,67723508.0,405.9115115137286
2015-01-06,19,0.0,387750.0,9187000.0,1,6,1,67659258.0,403.83242867752745
2015-01-06,20,0.0,423500.0,9290750.0,1,6,1,66854758.0,400.907530878509
2015-01-06,21,0.0,403000.0,8860500.0,1,6,1,64400258.0,396.76510572552127
2015-01-06,22,0.0,450500.0,9215250.0,1,6,1,63051758.0,395.32451121499406
2015-01-06,23,0.0,474750.0,9050000.0,1,6,1,61321758.0,392.76178517410216
2015-01-07,0,0.0,483000.0,8643750.0,2,7,1,58589760.0,391.11809659539426
2015-01-07,1,0.0,461750.0,8052000.0,2,7,1,57705510.0,390.8168198871858
2015-01-07,2,0.0,391250.0,7797250.0,2,7,1,57217010.0,393.5087474002482
2015-01-07,3,0.0,389000.0,8321500.0,2,7,1,56868760.0,393.6872931091329
2015-01-07,4,0.0,388750.0,8364750.0,2,7,1,57603760.0,396.1884382527179
2015-01-07,5,0.0,328000.0,8123500.0,2,7,1,59015510.0,402.6735645720192
2015-01-07,6,0.0,274000.0,8184250.0,2,7,1,64594010.0,409.62869616373035
2015-01-07,7,0.0,253500.0,7812250.0,2,7,1,68338010.0,415.9917981211039
2015-01-07,8,50500.0,285500.0,7439750.0,2,7,1,69916510.0,414.83526778371345
2015-01-07,9,608750.0,349750.0,6949000.0,2,7,1,69579510.0,420.958159371654
2015-01-07,10,1812500.0,395250.0,6718750.0,2,7,1,72019760.0,421.1709288077229
2015-01-07,11,3060250.0,477250.0,6751750.0,2,7,1,72728510.0,416.0867541610235
2015-01-07,12,3777250.0,503500.0,6956000.0,2,7,1,73353760.0,415.3333333333333
2015-01-07,13,3714750.0,487750.0,7287750.0,2,7,1,74144260.0,410.1166442441592
2015-01-07,14,2800250.0,495250.0,6834250.0,2,7,1,72294510.0,417.79221448381276
2015-01-07,15,1156750.0,508500.0,6586750.0,2,7,1,71082510.0,418.78472901206345
2015-01-07,16,133750.0,517250.0,7028750.0,2,7,1,71903260.0,419.07601881695194
2015-01-07,17,0.0,524500.0,8173750.0,2,7,1,73536510.0,413.61710851073957
2015-01-07,18,0.0,514250.0,9694250.0,2,7,1,74432260.0,409.19617840385047
2015-01-07,19,0.0,525000.0,10856500.0,2,7,1,73869760.0,404.7873892899326
2015-01-07,20,0.0,535000.0,12267750.0,2,7,1,73286260.0,389.78399768032887
2015-01-07,21,0.0,535250.0,13474250.0,2,7,1,71221510.0,381.0291836032659
2015-01-07,22,0.0,534750.0,14025750.0,2,7,1,67700760.0,363.2407654272663
2015-01-07,23,0.0,535250.0,14254750.0,2,7,1,65216760.0,350.30871286900987
2015-01-08,0,0.0,534750.0,14502250.0,3,8,1,63563512.0,347.8522973089902
2015-01-08,1,0.0,534000.0,15272750.0,3,8,1,63301762.0,336.2848617929204
2015-01-08,2,0.0,533500.0,15915250.0,3,8,1,62948762.0,330.28939017851826
2015-01-08,3,0.0,531000.0,16163750.0,3,8,1,62688012.0,328.8893568147014
2015-01-08,4,0.0,528750.0,16258500.0,3,8,1,63193762.0,329.5682919592523
2015-01-08,5,0.0,532250.0,16218750.0,3,8,1,63930762.0,337.98995006315425
2015-01-08,6,0.0,533250.0,16962500.0,3,8,1,69061512.0,350.239228803313
2015-01-08,7,0.0,533500.0,17542250.0,3,8,1,72756262.0,354.47522377802596
2015-01-08,8,57000.0,535750.0,17502750.0,3,8,1,75905762.0,351.9690109115581
2015-01-08,9,446250.0,527250.0,17649500.0,3,8,1,76063012.0,353.27054875563675
2015-01-08,10,1082500.0,529000.0,17565500.0,3,8,1,75437762.0,351.4978972729171
2015-01-08,11,1738250.0,524250.0,17399750.0,3,8,1,76662012.0,339.63345268842454
2015-01-08,12,2061750.0,474500.0,16774250.0,3,8,1,76236512.0,343.4078820512484
2015-01-08,13,1702000.0,450750.0,16150250.0,3,8,1,75364262.0,347.1410151364871
2015-01-08,14,1038750.0,432750.0,16086250.0,3,8,1,74155512.0,358.16727012831143
2015-01-08,15,413750.0,424750.0,15456750.0,3,8,1,71224512.0,364.0366622440312
2015-01-08,16,58000.0,482000.0,16225250.0,3,8,1,72410262.0,355.874703512279
2015-01-08,17,0.0,527250.0,16447750.0,3,8,1,74420762.0,352.65257001575503
2015-01-08,18,0.0,527500.0,17673500.0,3,8,1,73961262.0,352.44962733864014
2015-01-08,19,0.0,525750.0,19310250.0,3,8,1,74297512.0,343.0605168410781
2015-01-08,20,0.0,527250.0,20809000.0,3,8,1,71605512.0,326.3343772475578
2015-01-08,21,0.0,529250.0,22041750.0,3,8,1,67693012.0,297.0615720975581
2015-01-08,22,0.0,529000.0,22217750.0,3,8,1,67021262.0,276.4837756681649
2015-01-08,23,0.0,526750.0,22384000.0,3,8,1,65327762.0,266.590556846057
2015-01-09,0,0.0,520500.0,21968000.0,4,9,1,69265764.0,258.51184748595085
2015-01-09,1,0.0,528500.0,21679250.0,4,9,1,60070514.0,253.84122406172747
2015-01-09,2,0.0,532750.0,22051000.0,4,9,1,60601764.0,247.62455292132654
2015-01-09,3,0.0,532500.0,23158250.0,4,9,1,61072514.0,244.76486552867493
2015-01-09,4,0.0,524500.0,24532250.0,4,9,1,62116264.0,237.92510413941602
2015-01-09,5,0.0,403250.0,26011250.0,4,9,1,63889764.0,233.81186340531931
2015-01-09,6,0.0,254000.0,27146250.0,4,9,1,69068764.0,245.40028956655507
2015-01-09,7,0.0,191500.0,27911000.0,4,9,1,73796514.0,252.01189080782964
2015-01-09,8,54500.0,174250.0,28755750.0,4,9,1,75803764.0,250.39198588460334
2015-01-09,9,421000.0,158500.0,29545500.0,4,9,1,77451514.0,245.73307811985566
2015-01-09,10,973750.0,188500.0,29566250.0,4,9,1,77545764.0,244.46738215827432
2015-01-09,11,1398500.0,138750.0,28958000.0,4,9,1,77539264.0,241.9188378788807
2015-01-09,12,1473500.0,192000.0,29197000.0,4,9,1,77357264.0,248.86402373403914
2015-01-09,13,1234750.0,224250.0,29447000.0,4,9,1,76349014.0,251.16480896933817
2015-01-09,14,870250.0,248750.0,29699000.0,4,9,1,75526514.0,249.65147001383622
2015-01-09,15,351500.0,450250.0,29705000.0,4,9,1,74128014.0,249.35125053960718
2015-01-09,16,46000.0,490250.0,29661250.0,4,9,1,74442514.0,250.26561440037614
2015-01-09,17,0.0,504500.0,29423250.0,4,9,1,75716764.0,246.7778430796356
2015-01-09,18,0.0,500250.0,28356250.0,4,9,1,74749264.0,249.21637340842884
2015-01-09,19,0.0,505000.0,27105500.0,4,9,1,73177514.0,251.7361415735711
2015-01-09,20,0.0,479750.0,25649250.0,4,9,1,69101014.0,257.9091330082054
2015-01-09,21,0.0,388000.0,23558750.0,4,9,1,65476514.0,261.3672768092369
2015-01-09,22,0.0,296000.0,21604750.0,4,9,1,63811014.0,262.8346758395888
2015-01-09,23,0.0,373750.0,20662000.0,4,9,1,60333514.0,254.1516280341767
2015-01-10,0,0.0,462000.0,19604500.0,5,10,1,65138516.0,239.27241953683307
2015-01-10,1,0.0,488250.0,19755750.0,5,10,1,56419766.0,228.01583665294513
2015-01-10,2,0.0,501000.0,20045000.0,5,10,1,55007766.0,212.45060923233544
2015-01-10,3,0.0,498000.0,21423000.0,5,10,1,55412016.0,201.11488035082652
2015-01-10,4,0.0,485750.0,22731250.0,5,10,1,55579516.0,183.20450435862142
2015-01-10,5,0.0,487500.0,23771250.0,5,10,1,56468766.0,181.3361903707803
2015-01-10,6,0.0,473750.0,25689500.0,5,10,1,57667766.0,168.47504454396088
2015-01-10,7,0.0,295500.0,27037250.0,5,10,1,59950766.0,178.05936956585197
2015-01-10,8,54250.0,202000.0,28073500.0,5,10,1,62548766.0,182.6288055316853
2015-01-10,9,549250.0,181750.0,28391000.0,5,10,1,64969266.0,184.3113742270382
2015-01-10,10,2017500.0,163500.0,28808750.0,5,10,1,66554016.0,180.7237243441416
2015-01-10,11,4231500.0,153750.0,29262500.0,5,10,1,68354266.0,159.65774988387702
2015-01-10,12,5277750.0,242000.0,29195250.0,5,10,1,68305266.0,153.10866295050528
2015-01-10,13,4540250.0,213250.0,28844250.0,5,10,1,66525766.0,149.35952244055872
2015-01-10,14,2758250.0,127500.0,28765500.0,5,10,1,64230266.0,150.90934178210424
2015-01-10,15,961000.0,145250.0,28372250.0,5,10,1,63475516.0,166.5008822301518
2015-01-10,16,85250.0,117000.0,28411000.0,5,10,1,64232516.0,176.80133499396723
2015-01-10,17,0.0,119000.0,28187500.0,5,10,1,66929516.0,181.18938211102727
2015-01-10,18,0.0,137750.0,27765250.0,5,10,1,66424266.0,182.92938949254227
2015-01-10,19,0.0,155250.0,27383000.0,5,10,1,64205266.0,184.19564210091855
2015-01-10,20,0.0,179500.0,26811250.0,5,10,1,61042266.0,173.76254151837458
2015-01-10,21,0.0,181750.0,26231250.0,5,10,1,58886766.0,167.62425333372957
2015-01-10,22,0.0,220250.0,25062000.0,5,10,1,58568016.0,168.9239772572053
2015-01-10,23,0.0,273500.0,24440750.0,5,10,1,56978766.0,173.64845227387403
2015-01-11,0,0.0,307000.0,23870250.0,6,11,1,59322018.0,170.42240231280132
2015-01-11,1,0.0,288500.0,23702250.0,6,11,1,52926268.0,161.2851089960086
2015-01-11,2,0.0,295750.0,23008750.0,6,11,1,52424768.0,159.98998087735276
2015-01-11,3,0.0,334500.0,22761250.0,6,11,1,52145018.0,161.2461789241538
2015-01-11,4,0.0,385750.0,22972750.0,6,11,1,52002268.0,161.09871688244257
2015-01-11,5,0.0,408500.0,23217000.0,6,11,1,51789018.0,157.56763019173957
2015-01-11,6,0.0,381250.0,24260250.0,6,11,1,51982018.0,153.5575680043092
2015-01-11,7,0.0,411750.0,24927000.0,6,11,1,53041768.0,151.84692718471769
2015-01-11,8,123750.0,440000.0,25873000.0,6,11,1,55411268.0,156.67569311286064
2015-01-11,9,1074250.0,384500.0,26101750.0,6,11,1,57124018.0,153.42845826622786
2015-01-11,10,2468500.0,389250.0,26844750.0,6,11,1,59680268.0,142.28888954050964
2015-01-11,11,3410000.0,420750.0,27307000.0,6,11,1,62896018.0,143.30292466929535
2015-01-11,12,4121000.0,303250.0,27861250.0,6,11,1,63275768.0,141.37867982599968
2015-01-11,13,3981000.0,334250.0,28000000.0,6,11,1,62642768.0,140.19030933348233
2015-01-11,14,3024500.0,307250.0,28209500.0,6,11,1,61344018.0,142.62980079551383
2015-01-11,15,1424500.0,371000.0,27834250.0,6,11,1,60503268.0,150.45757046109094
2015-01-11,16,179500.0,425250.0,27484500.0,6,11,1,60508018.0,158.73936917432405
2015-01-11,17,4250.0,457000.0,27862000.0,6,11,1,63777518.0,168.12856022892086
2015-01-11,18,0.0,479250.0,27775000.0,6,11,1,63916268.0,174.48722351514678
2015-01-11,19,0.0,483250.0,27859000.0,6,11,1,63780768.0,173.84091203066757
2015-01-11,20,0.0,485250.0,27233500.0,6,11,1,61547518.0,176.4127381290873
2015-01-11,21,0.0,486000.0,26257250.0,6,11,1,59853768.0,176.83333959860494
2015-01-11,22,0.0,487000.0,24891500.0,6,11,1,60619018.0,178.65973952061236
2015-01-11,23,0.0,486000.0,24310750.0,6,11,1,58673268.0,191.4638868649683
2015-01-12,0,0.0,490750.0,24090000.0,0,12,1,63562263.0,191.29535219410892
2015-01-12,1,0.0,492000.0,23811000.0,0,12,1,65153013.0,190.12962565039214
2015-01-12,2,0.0,491750.0,22823500.0,0,12,1,62879013.0,188.67160339700058
2015-01-12,3,0.0,492250.0,21934250.0,0,12,1,63887263.0,204.5471514269279
2015-01-12,4,0.0,493000.0,21680250.0,0,12,1,64970263.0,215.92406909316188
2015-01-12,5,0.0,492250.0,22473750.0,0,12,1,70405263.0,231.75297296721482
2015-01-12,6,0.0,489500.0,24269250.0,0,12,1,79507263.0,248.07548997104038
2015-01-12,7,0.0,490000.0,25108250.0,0,12,1,84070263.0,252.76965989752617
2015-01-12,8,81500.0,487000.0,25670500.0,0,12,1,87143263.0,257.2179658206459
2015-01-12,9,556250.0,488500.0,26092000.0,0,12,1,88455513.0,261.46909745578284
2015-01-12,10,1417750.0,491750.0,27372250.0,0,12,1,91134763.0,257.23816656105384
2015-01-12,11,2113000.0,491250.0,28173000.0,0,12,1,92909763.0,250.91148130309253
2015-01-12,12,2350250.0,486750.0,28427000.0,0,12,1,93891513.0,251.96290399024406
2015-01-12,13,2238250.0,460750.0,28550750.0,0,12,1,93815513.0,252.95336591501405
2015-01-12,14,1485750.0,452250.0,28467500.0,0,12,1,92557513.0,257.4642654566081
2015-01-12,15,640000.0,469500.0,28494750.0,0,12,1,94843263.0,256.31792721147787
2015-01-12,16,140000.0,485250.0,27907750.0,0,12,1,96605763.0,259.14101386304645
2015-01-12,17,2250.0,489250.0,27423250.0,0,12,1,96587763.0,257.13049791510826
2015-01-12,18,0.0,497000.0,27271500.0,0,12,1,95824013.0,258.45295020036735
2015-01-12,19,0.0,503500.0,27598250.0,0,12,1,94711013.0,254.42893908838465
2015-01-12,20,0.0,506000.0,27554250.0,0,12,1,92273763.0,254.5760901664883
2015-01-12,21,0.0,484750.0,27174000.0,0,12,1,88829013.0,247.31842360040076
2015-01-12,22,0.0,488750.0,25654000.0,0,12,1,84226013.0,237.48688350390617
2015-01-12,23,0.0,456750.0,23951250.0,0,12,1,80628263.0,232.26674893725215
2015-01-14,14,2194500.0,427250.0,16283500.0,2,14,1,71856267.0,356.6692180568844
2015-01-14,15,894500.0,428250.0,14237000.0,2,14,1,71501017.0,362.63631277884224
2015-01-14,16,136500.0,488250.0,13960500.0,2,14,1,70074017.0,372.78851642549307
2015-01-14,17,2750.0,365250.0,13998250.0,2,14,1,70456517.0,371.8038151199676
2015-01-14,18,0.0,355750.0,13986750.0,2,14,1,71240767.0,366.8972041984398
2015-01-14,19,0.0,370500.0,14003000.0,2,14,1,70474517.0,368.6455810257611
2015-01-14,20,0.0,515750.0,14367000.0,2,14,1,69081267.0,372.1286347597937
2015-01-14,21,0.0,533000.0,14540500.0,2,14,1,67174767.0,371.8560954823055
2015-01-14,22,0.0,528500.0,14471000.0,2,14,1,65275267.0,362.10797737274083
2015-01-14,23,0.0,536250.0,14130750.0,2,14,1,62384017.0,345.1801263144396
2015-01-15,0,0.0,542750.0,13985250.0,3,15,1,58874519.0,336.6689016467231
2015-01-15,1,0.0,544500.0,14116000.0,3,15,1,58295269.0,333.3915885084977
2015-01-15,2,0.0,538750.0,14848750.0,3,15,1,58428019.0,328.2579670705826
2015-01-15,3,0.0,523500.0,16356250.0,3,15,1,59375769.0,318.1658505366248
2015-01-15,4,0.0,510750.0,18124000.0,3,15,1,61531019.0,306.8432700589947
2015-01-15,5,0.0,510500.0,20028750.0,3,15,1,64151769.0,299.6145350672429
2015-01-15,6,0.0,512250.0,22158000.0,3,15,1,68922519.0,295.23145199318077
2015-01-15,7,0.0,506000.0,23222500.0,3,15,1,73029269.0,290.109017961981
2015-01-15,8,155500.0,471500.0,24321000.0,3,15,1,75224269.0,293.1421283695085
2015-01-15,9,965000.0,455750.0,24700250.0,3,15,1,75346269.0,296.3984073527216
2015-01-15,10,2364250.0,502750.0,25101750.0,3,15,1,77310519.0,293.2755996921505
2015-01-15,11,3469250.0,511750.0,25392500.0,3,15,1,79882269.0,286.9672267618902
2015-01-15,12,3589000.0,525000.0,25664750.0,3,15,1,79846269.0,286.1162891181489
2015-01-15,13,3194250.0,525750.0,24834250.0,3,15,1,78476769.0,291.36385935961925
2015-01-15,14,2231250.0,526750.0,24411000.0,3,15,1,77231519.0,295.3334487870882
