date,hour,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,weekDay,monthDay,month,Generation,Co2_emission
2018-01-01,0,4779250.0,6745000.0,476250.0,1781750.0,1225000.0,187750.0,3000.0,354000.0,1739000.0,44750.0,5853750.0,329000.0,144000.0,0.0,631750.0,2917500.0,28660250.0,0,1,1,55872002.0,159.44322290234823
2018-01-01,1,4764500.0,6831000.0,530500.0,1786250.0,1209000.0,188000.0,3000.0,738500.0,1629500.0,46750.0,4754000.0,328250.0,144000.0,0.0,615000.0,2999250.0,30105500.0,0,1,1,56673002.0,159.00914456619554
2018-01-01,2,4766750.0,6787250.0,505250.0,1790750.0,1260250.0,187750.0,3000.0,441000.0,1623250.0,48750.0,4591000.0,325750.0,143000.0,0.0,572250.0,3096000.0,30772750.0,0,1,1,56914752.0,157.47038772901575
2018-01-01,3,4771000.0,6745750.0,471500.0,1808250.0,1246750.0,187000.0,3000.0,5250.0,1613250.0,45000.0,4888750.0,322000.0,143000.0,0.0,565750.0,3136750.0,31641500.0,0,1,1,57594502.0,154.31614129821423
2018-01-01,4,4776500.0,6727750.0,488000.0,1805750.0,1244500.0,188000.0,3000.0,6250.0,1607750.0,46250.0,4696500.0,322000.0,143000.0,0.0,594000.0,3212000.0,31529000.0,0,1,1,57390252.0,155.10456479977
2018-01-01,5,4768750.0,6746000.0,487750.0,1788250.0,1247750.0,187500.0,3000.0,9000.0,1600750.0,47500.0,4830750.0,322500.0,143000.0,0.0,620000.0,3281500.0,32063000.0,0,1,1,58147002.0,153.6718833301804
2018-01-01,6,4781000.0,6678000.0,467750.0,1702000.0,1241000.0,188000.0,3000.0,415750.0,1594500.0,43500.0,4762500.0,322000.0,143000.0,0.0,615000.0,3291000.0,31447250.0,0,1,1,57695252.0,153.0391583362582
2018-01-01,7,4793750.0,6590500.0,391500.0,1664000.0,1233250.0,188000.0,3000.0,415500.0,1579500.0,43500.0,4639000.0,322000.0,143000.0,0.0,617250.0,3281750.0,30918000.0,0,1,1,56823502.0,152.61636470826332
2018-01-01,8,4810000.0,6517750.0,325250.0,1650500.0,979250.0,188000.0,3000.0,417000.0,1570250.0,43000.0,4616250.0,322000.0,143000.0,173500.0,616750.0,3284750.0,30311000.0,0,1,1,55971252.0,149.25770819840542
2018-01-01,9,4848750.0,6549000.0,312500.0,1791250.0,980500.0,188500.0,3000.0,420500.0,1566500.0,44000.0,4657250.0,322000.0,143000.0,1565000.0,608000.0,3277250.0,30811500.0,0,1,1,58088502.0,146.124865506942
2018-01-01,10,4866500.0,6580750.0,311500.0,1835750.0,992750.0,188000.0,3000.0,481750.0,1578500.0,44750.0,4857000.0,322000.0,143000.0,4036750.0,607750.0,3195500.0,31738500.0,0,1,1,61783752.0,140.15233779108584
2018-01-01,11,4863500.0,6605750.0,308000.0,1818250.0,998750.0,188000.0,3000.0,421000.0,1582500.0,47500.0,4826250.0,322000.0,143000.0,6000000.0,612000.0,3252750.0,32299500.0,0,1,1,64291752.0,136.32256860328113
2018-01-01,12,4850250.0,6371750.0,313750.0,1832750.0,1026500.0,188000.0,3000.0,775000.0,1671750.0,58000.0,5138500.0,322000.0,143000.0,6409250.0,612500.0,3288000.0,31595500.0,0,1,1,64599502.0,133.63487333493293
2018-01-01,13,4850500.0,6360500.0,313000.0,1840750.0,1020750.0,188250.0,3000.0,259500.0,1689500.0,53250.0,6297750.0,322000.0,143000.0,5685000.0,616500.0,3285500.0,29290750.0,0,1,1,62219502.0,137.7394305643729
2018-01-01,14,4860750.0,6379500.0,306000.0,1849000.0,1023250.0,188000.0,3000.0,304250.0,1684250.0,54000.0,7285500.0,322000.0,143000.0,4028250.0,613750.0,3280000.0,25578000.0,0,1,1,57902502.0,146.71973576270454
2018-01-01,15,4866750.0,6910000.0,312250.0,1865750.0,1237000.0,187500.0,3000.0,306500.0,1676500.0,56500.0,7966000.0,323250.0,143500.0,1547500.0,612000.0,4231250.0,22182500.0,0,1,1,54427752.0,165.26001442278985
2018-01-01,16,4867250.0,9133250.0,339000.0,2109000.0,1282500.0,187500.0,3000.0,1368750.0,1675500.0,61750.0,8594500.0,344250.0,150500.0,40750.0,621000.0,4006250.0,19522750.0,0,1,1,54307502.0,201.441886479768
2018-01-01,17,4876750.0,10722250.0,351500.0,2216250.0,1317250.0,187750.0,3000.0,2850000.0,1671500.0,39000.0,8905250.0,357750.0,158500.0,0.0,621000.0,3687250.0,18211000.0,0,1,1,56176002.0,220.14089646824266
2018-01-01,18,4881250.0,11278250.0,320000.0,2279500.0,1238000.0,187500.0,3000.0,5175500.0,1671500.0,31000.0,9019250.0,379250.0,163750.0,0.0,620000.0,3256000.0,17723250.0,0,1,1,58227002.0,220.46307554914387
2018-01-01,19,4878250.0,11769000.0,320250.0,2481000.0,1097750.0,187500.0,3000.0,4570000.0,1670000.0,32250.0,9089000.0,421000.0,187750.0,0.0,617500.0,3104000.0,17338750.0,0,1,1,57767002.0,228.39576661415688
2018-01-01,20,4855500.0,12154000.0,324000.0,2571500.0,1498750.0,188750.0,3000.0,3894250.0,1671750.0,32250.0,9104500.0,421000.0,189000.0,0.0,616750.0,2858250.0,16499250.0,0,1,1,56882502.0,243.2438535577726
2018-01-01,21,4846750.0,12569250.0,324750.0,2588000.0,1598750.0,189000.0,3000.0,2909500.0,1673000.0,30250.0,9112000.0,421000.0,189000.0,0.0,621000.0,2555750.0,16488000.0,0,1,1,56119002.0,253.5725912792459
2018-01-01,22,4826500.0,13035500.0,315250.0,2571000.0,1562000.0,189250.0,3000.0,1167250.0,1670250.0,31500.0,9110500.0,421000.0,189000.0,0.0,624500.0,2345750.0,16059000.0,0,1,1,54121252.0,268.01483243642747
2018-01-01,23,4802000.0,12930750.0,289500.0,2573250.0,1458250.0,189000.0,3000.0,618750.0,1662250.0,35750.0,9128500.0,421000.0,189000.0,0.0,620000.0,1944750.0,15814000.0,0,1,1,52679752.0,271.2183429116501
2018-01-02,0,4760500.0,12450750.0,335500.0,2476250.0,1488750.0,189250.0,3000.0,5000.0,1656500.0,42250.0,9026250.0,421250.0,186250.0,0.0,620750.0,1517250.0,15486250.0,1,2,1,50665754.0,274.0639534596843
2018-01-02,1,4763500.0,11337250.0,360500.0,2468250.0,1410750.0,190250.0,3000.0,5000.0,1645000.0,43250.0,9040750.0,410250.0,179000.0,0.0,623750.0,1612000.0,15233250.0,1,2,1,49325754.0,262.04382599352266
2018-01-02,2,4747000.0,10703750.0,349000.0,2466000.0,1402000.0,191000.0,3000.0,5000.0,1638500.0,47000.0,9109500.0,405000.0,176500.0,0.0,615500.0,1532500.0,14756500.0,1,2,1,48147754.0,257.0675576740346
2018-01-02,3,4746750.0,10006750.0,332000.0,2629250.0,1351000.0,191000.0,3000.0,5000.0,1639250.0,44500.0,9178000.0,405500.0,176000.0,0.0,609500.0,1701250.0,14638500.0,1,2,1,47657254.0,247.89142260621418
2018-01-02,4,4735500.0,11050500.0,329750.0,2917750.0,1411250.0,192000.0,3000.0,388000.0,1647500.0,41000.0,9160750.0,422750.0,182750.0,0.0,606500.0,1810750.0,15245000.0,1,2,1,50144754.0,256.3092048519536
2018-01-02,5,4744500.0,12328000.0,316500.0,3033250.0,1798500.0,191500.0,3000.0,531750.0,1647500.0,47250.0,9187750.0,435250.0,186750.0,0.0,615750.0,1934000.0,15575000.0,1,2,1,52576254.0,271.3132640688524
2018-01-02,6,4749000.0,14397500.0,372000.0,3320500.0,2347250.0,191500.0,3000.0,750750.0,1652750.0,46500.0,9198500.0,467750.0,203250.0,0.0,612750.0,2164750.0,16224250.0,1,2,1,56702004.0,292.4450945292935
2018-01-02,7,4817000.0,15044000.0,452750.0,3911750.0,3062500.0,191250.0,3000.0,1831250.0,1659000.0,52000.0,9277500.0,513750.0,206500.0,0.0,619500.0,2145500.0,16569500.0,1,2,1,60356754.0,299.00333019919066
2018-01-02,8,4854750.0,15360500.0,491750.0,4025250.0,4262250.0,191750.0,3000.0,3238500.0,1668000.0,46250.0,9322000.0,515250.0,208000.0,81000.0,606500.0,2162750.0,16309500.0,1,2,1,63347004.0,306.04645839581985
2018-01-02,9,4864500.0,15953000.0,501000.0,4260250.0,5166000.0,191500.0,3000.0,3587500.0,1664750.0,49750.0,9345500.0,515000.0,208000.0,907000.0,612000.0,1942000.0,16073750.0,1,2,1,65844504.0,315.06745058433125
2018-01-02,10,4854000.0,16239000.0,380500.0,4244000.0,5441500.0,191250.0,3000.0,3731250.0,1659500.0,55250.0,9345250.0,528250.0,208000.0,2203000.0,609250.0,1761750.0,15545500.0,1,2,1,67000254.0,315.71182943347225
2018-01-02,11,4855500.0,16494500.0,451000.0,4231750.0,5604500.0,191750.0,3000.0,4214500.0,1659000.0,51750.0,9342750.0,528000.0,208000.0,3157500.0,609000.0,2266000.0,15437000.0,1,2,1,69305504.0,311.74144909134196
2018-01-02,12,4860500.0,16508250.0,505250.0,4204750.0,5376500.0,191500.0,3000.0,3261000.0,1668750.0,54500.0,9302500.0,528000.0,207250.0,3431750.0,610750.0,2724750.0,16316750.0,1,2,1,69755754.0,307.622135092806
2018-01-02,13,4862500.0,16452250.0,514750.0,4145500.0,5990000.0,191250.0,3000.0,2067500.0,1658250.0,54500.0,9293250.0,533000.0,207250.0,3244750.0,606000.0,2572500.0,15553250.0,1,2,1,67949504.0,321.25211002288466
2018-01-02,14,4866750.0,16329250.0,507750.0,4126500.0,6498250.0,189750.0,3000.0,2435750.0,1652750.0,34750.0,9297750.0,533000.0,207000.0,2391250.0,605250.0,2290000.0,14061500.0,1,2,1,66030254.0,334.4170285588802
2018-01-02,15,4885750.0,16331000.0,502000.0,4140250.0,6803500.0,189750.0,3000.0,2762500.0,1655500.0,46000.0,9291250.0,537500.0,207000.0,869000.0,603000.0,2537500.0,13465750.0,1,2,1,64830254.0,343.54700159262075
2018-01-02,16,4886500.0,16390000.0,499500.0,4189500.0,6480500.0,190000.0,3000.0,3002750.0,1661500.0,41500.0,9222000.0,542250.0,207000.0,40500.0,601750.0,2993750.0,13671000.0,1,2,1,64623004.0,341.33242034569736
2018-01-02,17,4882750.0,16585250.0,500500.0,4182500.0,6830000.0,190000.0,3000.0,4178750.0,1661750.0,67750.0,9292000.0,542000.0,207000.0,0.0,605750.0,3186250.0,14884750.0,1,2,1,67800004.0,332.5774963126844
2018-01-02,18,4871250.0,16553750.0,506250.0,4260500.0,6483250.0,189750.0,3000.0,2343500.0,1659000.0,56750.0,9212250.0,543000.0,207250.0,0.0,605250.0,3670000.0,16092250.0,1,2,1,67257004.0,330.53697756367364
2018-01-02,19,4865500.0,16524250.0,499000.0,4112750.0,5227500.0,189750.0,3000.0,822250.0,1652500.0,52750.0,9062500.0,543000.0,207500.0,0.0,600000.0,4102750.0,17731250.0,1,2,1,66196254.0,318.7007949846102
2018-01-02,20,4854500.0,16117000.0,500500.0,3671500.0,3077250.0,189500.0,3000.0,947000.0,1647500.0,67500.0,9103500.0,542500.0,207000.0,0.0,599500.0,4213000.0,19275750.0,1,2,1,65016504.0,290.45074711803926
2018-01-02,21,4848750.0,15058250.0,477250.0,3348500.0,1843250.0,189750.0,3000.0,671000.0,1655250.0,58500.0,9186750.0,536750.0,205250.0,0.0,602500.0,4215250.0,20615000.0,1,2,1,63515004.0,265.817196725183
2018-01-02,22,4835000.0,12462250.0,301000.0,3155250.0,1664250.0,189750.0,3000.0,1522750.0,1658500.0,49750.0,9183250.0,534250.0,203000.0,0.0,599250.0,4258750.0,22103500.0,1,2,1,62723504.0,230.06238491155628
2018-01-02,23,4821250.0,9766250.0,401750.0,2922750.0,1468250.0,189500.0,3000.0,780250.0,1659000.0,48500.0,8857250.0,506750.0,194250.0,0.0,604500.0,4288500.0,24289000.0,1,2,1,60800754.0,197.93196629975782
2018-01-03,0,4778000.0,8515000.0,379750.0,2352750.0,1490500.0,190000.0,3000.0,424250.0,1655000.0,53500.0,7981250.0,404250.0,177750.0,0.0,638250.0,4308500.0,26736000.0,2,3,1,60087756.0,179.28146335983624
2018-01-03,1,4772750.0,7838500.0,418000.0,2210500.0,1515000.0,190000.0,3000.0,6000.0,1648500.0,46000.0,6432000.0,389250.0,160500.0,0.0,646500.0,4378500.0,28622750.0,2,3,1,59277756.0,172.00295220382014
2018-01-03,2,4758500.0,7742000.0,453000.0,2204250.0,1512250.0,190000.0,3000.0,6000.0,1639500.0,46750.0,5925750.0,392000.0,159000.0,0.0,646500.0,4407250.0,30303750.0,2,3,1,60389506.0,168.03894302817542
2018-01-03,3,4736500.0,7592000.0,432250.0,2201750.0,1512750.0,189250.0,3000.0,6000.0,1631250.0,60500.0,5595250.0,391750.0,159000.0,0.0,638750.0,4421500.0,32504000.0,2,3,1,62075506.0,161.32632036793905
2018-01-03,4,4708250.0,7589750.0,338000.0,2187000.0,1524500.0,188250.0,3000.0,142750.0,1634000.0,67750.0,5605500.0,391500.0,159000.0,0.0,637000.0,4442500.0,34245000.0,2,3,1,63863756.0,155.8916834667554
2018-01-03,5,4730250.0,7667500.0,326500.0,2208500.0,1648500.0,189000.0,3000.0,122750.0,1664500.0,59000.0,6165750.0,395000.0,159000.0,0.0,641000.0,4237000.0,34588750.0,2,3,1,64806006.0,156.3155494861587
2018-01-03,6,4734250.0,8416500.0,323750.0,2407750.0,1827500.0,188750.0,3000.0,185750.0,1675750.0,59250.0,7331250.0,452750.0,177000.0,0.0,646500.0,4132500.0,35846000.0,2,3,1,68408256.0,160.9262625487423
2018-01-03,7,4789500.0,9231750.0,325500.0,2589250.0,2331000.0,188250.0,3000.0,1375500.0,1679250.0,67750.0,8360000.0,497750.0,204250.0,0.0,654500.0,4177000.0,35084750.0,2,3,1,71559006.0,170.80157981525733
2018-01-03,8,4801250.0,10052500.0,319500.0,2624250.0,2632500.0,188750.0,3000.0,3063000.0,1678250.0,71500.0,8548250.0,497500.0,205000.0,57000.0,647750.0,4178500.0,34870250.0,2,3,1,74438756.0,177.36001074709074
2018-01-03,9,4781250.0,10784500.0,317750.0,2917000.0,2538500.0,188250.0,3000.0,3030000.0,1677250.0,64500.0,8795000.0,498000.0,205000.0,715000.0,657250.0,4177500.0,34076750.0,2,3,1,75426506.0,183.90961068059633
2018-01-03,10,4789750.0,12548750.0,307500.0,3205250.0,2429500.0,188000.0,3000.0,3204750.0,1675000.0,72000.0,8893250.0,498000.0,205000.0,1444250.0,659500.0,4168750.0,33780750.0,2,3,1,78073006.0,196.94722887553957
2018-01-03,11,4801000.0,12846000.0,304750.0,3431500.0,2366500.0,188250.0,3000.0,2478000.0,1682000.0,93750.0,8899750.0,493500.0,205000.0,2344250.0,651750.0,3685000.0,34324250.0,2,3,1,78798256.0,198.8198437148033
2018-01-03,12,4804250.0,12760500.0,297500.0,3252000.0,2264500.0,188000.0,3000.0,2040250.0,1690500.0,64250.0,8919500.0,492000.0,205000.0,2927750.0,656500.0,3595750.0,34058000.0,2,3,1,78219256.0,197.49119302473497
2018-01-03,13,4807250.0,12867750.0,293500.0,3277250.0,2293250.0,188250.0,3000.0,1670750.0,1694000.0,79000.0,8970000.0,488750.0,205000.0,2721000.0,660750.0,2692000.0,34790750.0,2,3,1,77702256.0,200.05737285599838
2018-01-03,14,4831250.0,12787750.0,295250.0,3401750.0,2329250.0,188500.0,3000.0,565500.0,1700000.0,98250.0,9005250.0,486750.0,205250.0,1971750.0,662500.0,2816500.0,35150000.0,2,3,1,76498506.0,202.5746452544821
2018-01-03,15,4852250.0,12610500.0,329000.0,3428750.0,2316000.0,188250.0,3000.0,640250.0,1715000.0,73500.0,9004500.0,488250.0,206250.0,867000.0,658000.0,2939250.0,35495250.0,2,3,1,75815006.0,202.28110532216579
2018-01-03,16,4873000.0,12500750.0,334750.0,3370500.0,2358000.0,188250.0,3000.0,1194000.0,1731750.0,44500.0,8948750.0,486500.0,205500.0,55250.0,661000.0,2913250.0,36415000.0,2,3,1,76283756.0,199.96583479443524
2018-01-03,17,4881750.0,12387750.0,336000.0,3523500.0,2550000.0,188500.0,3000.0,2839500.0,1742250.0,42000.0,9025250.0,486000.0,205000.0,0.0,660000.0,3669250.0,37444750.0,2,3,1,79984506.0,193.1206702548619
2018-01-03,18,4873250.0,12100750.0,344500.0,3454500.0,2769750.0,188750.0,3000.0,2232000.0,1757000.0,64500.0,9042500.0,486000.0,205000.0,0.0,656250.0,3918750.0,38215500.0,2,3,1,80312006.0,191.1478608427134
2018-01-03,19,4899750.0,10252750.0,344750.0,3213750.0,2683750.0,188250.0,3000.0,1881000.0,1788500.0,66000.0,9038500.0,486000.0,205000.0,0.0,656750.0,3715500.0,38377000.0,2,3,1,77800256.0,175.58809579660735
2018-01-03,20,4885500.0,8801250.0,354500.0,2718500.0,2476000.0,188500.0,3000.0,754750.0,1817500.0,61000.0,8959750.0,484500.0,205000.0,0.0,656750.0,3684750.0,38550750.0,2,3,1,74602006.0,161.8568000857886
2018-01-03,21,4866750.0,8119750.0,361000.0,2458250.0,2345000.0,188250.0,3000.0,547000.0,1840250.0,60750.0,8778250.0,455750.0,196250.0,0.0,661000.0,3643000.0,38969000.0,2,3,1,73493256.0,153.75641640558825
2018-01-03,22,4830000.0,8093250.0,383000.0,2333750.0,2249250.0,189000.0,3000.0,1053250.0,1852000.0,67250.0,8822250.0,440500.0,186000.0,0.0,663500.0,3766750.0,37494500.0,2,3,1,72427256.0,154.2466371427881
2018-01-03,23,4815250.0,7946250.0,363750.0,2241000.0,2244750.0,188500.0,3000.0,238000.0,1843500.0,47250.0,8865000.0,403000.0,171750.0,0.0,662000.0,3839500.0,36976250.0,2,3,1,70848756.0,154.57505954586355
2018-01-04,0,4777750.0,7695750.0,356750.0,2241000.0,2309000.0,188500.0,3000.0,6000.0,1840250.0,60000.0,8173500.0,386750.0,162500.0,0.0,656500.0,3658750.0,36438500.0,3,4,1,68954508.0,156.036085389641
2018-01-04,1,4771000.0,7528750.0,356500.0,2252750.0,2337500.0,188500.0,3000.0,6000.0,1827750.0,67250.0,7906500.0,383250.0,161500.0,0.0,655250.0,3575750.0,35744250.0,3,4,1,67765508.0,156.986228242985
2018-01-04,2,4781250.0,7507750.0,362000.0,2282000.0,2105500.0,188500.0,3000.0,131000.0,1843250.0,47750.0,8120250.0,398250.0,168750.0,0.0,644750.0,3414500.0,34716250.0,3,4,1,66714758.0,156.57774704994023
2018-01-04,3,4784750.0,7513250.0,362500.0,2369750.0,2161750.0,188500.0,3000.0,12250.0,1843750.0,51250.0,8156500.0,424250.0,178250.0,0.0,636250.0,3362500.0,33590250.0,3,4,1,65638758.0,160.26286301917693
2018-01-04,4,4781750.0,7756250.0,351500.0,2434500.0,2320250.0,189000.0,3000.0,10750.0,1843750.0,86500.0,8593750.0,446000.0,190250.0,0.0,622250.0,2719000.0,32066000.0,3,4,1,64414508.0,168.38313966575848
2018-01-04,5,4783000.0,9044500.0,352500.0,2588250.0,2531250.0,188750.0,3000.0,376750.0,1838750.0,59000.0,9148250.0,464750.0,197750.0,0.0,663250.0,1873000.0,30417750.0,3,4,1,64530508.0,188.51038268725642
2018-01-04,6,4795000.0,11437000.0,356250.0,3072250.0,3498250.0,188500.0,3000.0,727250.0,1825250.0,45500.0,9175250.0,489500.0,204750.0,0.0,652250.0,1519750.0,28825000.0,3,4,1,66814758.0,225.8869299069442
2018-01-04,7,4827000.0,13759750.0,349500.0,3609250.0,5061500.0,188500.0,3000.0,1258750.0,1809250.0,47000.0,9098750.0,493000.0,205000.0,0.0,656000.0,1166500.0,26822500.0,3,4,1,69355258.0,266.1796367254101
2018-01-04,8,4848000.0,14435750.0,302750.0,4068500.0,6380500.0,188250.0,3000.0,2545500.0,1792000.0,75000.0,9204750.0,495000.0,205000.0,52000.0,650500.0,1100750.0,24222500.0,3,4,1,70569758.0,286.81946584761886
2018-01-04,9,4856250.0,14674500.0,355500.0,4153500.0,8118250.0,189000.0,3000.0,2899750.0,1761000.0,95000.0,9223000.0,495000.0,205000.0,613500.0,647750.0,1042750.0,21585000.0,3,4,1,70917758.0,309.0461132791156
2018-01-04,10,4856000.0,15059250.0,373500.0,4229750.0,9430750.0,188500.0,3000.0,2909250.0,1762000.0,91500.0,9241250.0,486000.0,205000.0,1509500.0,652000.0,816000.0,19505250.0,3,4,1,71318508.0,327.37686925552276
2018-01-04,11,4888000.0,15217250.0,372000.0,4241500.0,9739750.0,189000.0,3000.0,3852500.0,1752500.0,85250.0,9247000.0,486000.0,205000.0,2045500.0,645250.0,871250.0,17837750.0,3,4,1,71678508.0,331.5974315868775
2018-01-04,12,4901000.0,15182500.0,384750.0,4181750.0,9871000.0,188750.0,3000.0,4819750.0,1752250.0,63750.0,9248000.0,490250.0,205000.0,2066500.0,646750.0,994250.0,16247250.0,3,4,1,71246508.0,334.83859908907806
2018-01-04,13,4897250.0,15168500.0,378500.0,4221750.0,9771500.0,188750.0,3000.0,4914500.0,1752500.0,86750.0,9262000.0,501500.0,205000.0,1608750.0,643000.0,825500.0,14704250.0,3,4,1,69133008.0,343.4822841479467
2018-01-04,14,4904000.0,15161500.0,359250.0,4231750.0,9928250.0,188250.0,3000.0,4096250.0,1751250.0,101750.0,9298000.0,507000.0,205000.0,1027750.0,632500.0,610500.0,13366750.0,3,4,1,66372758.0,358.3344218824744
2018-01-04,15,4910000.0,15168250.0,397500.0,4118250.0,10297000.0,189000.0,3000.0,3546500.0,1759000.0,108750.0,9356000.0,513000.0,205000.0,333000.0,613000.0,526750.0,12615750.0,3,4,1,64659758.0,371.2297603996304
2018-01-04,16,4919250.0,15099000.0,286750.0,4094750.0,10550250.0,189000.0,3000.0,4519500.0,1773000.0,114250.0,9375750.0,512000.0,205000.0,7000.0,591250.0,405250.0,13661000.0,3,4,1,66306008.0,362.915814556752
2018-01-04,17,4916750.0,15109750.0,353750.0,4157750.0,10588500.0,189000.0,3000.0,4545000.0,1800000.0,81750.0,9362500.0,512000.0,205000.0,0.0,592750.0,434500.0,15335750.0,3,4,1,68187758.0,354.85062199588634
2018-01-04,18,4916500.0,15149250.0,432000.0,4159750.0,10623250.0,188750.0,3000.0,3067500.0,1827750.0,81000.0,9335000.0,512000.0,205000.0,0.0,595250.0,606500.0,16978000.0,3,4,1,68680508.0,353.60670787195784
2018-01-04,19,4911000.0,15104750.0,422000.0,4024750.0,10389250.0,188250.0,3000.0,1847750.0,1855250.0,57500.0,9295000.0,512000.0,205000.0,0.0,588000.0,779250.0,18824000.0,3,4,1,69006758.0,347.3406913091835
2018-01-04,20,4886750.0,15190500.0,449250.0,3578750.0,7861000.0,188750.0,3000.0,579000.0,1891250.0,67750.0,9312500.0,512000.0,205000.0,0.0,591000.0,1118500.0,21301250.0,3,4,1,67736258.0,322.4379560427393
2018-01-04,21,4879500.0,15278750.0,469250.0,3252000.0,5642000.0,188750.0,3000.0,897500.0,1920250.0,47250.0,9321250.0,511750.0,205000.0,0.0,596000.0,1311750.0,23476250.0,3,4,1,68000258.0,294.9411583045651
2018-01-04,22,4858250.0,15261250.0,478000.0,2803750.0,4414500.0,189000.0,3000.0,662500.0,1909000.0,41500.0,9280500.0,518000.0,205000.0,0.0,599750.0,1886750.0,24947250.0,3,4,1,68058008.0,277.68349055217607
2018-01-04,23,4847750.0,13709250.0,405000.0,2662250.0,3502000.0,189000.0,3000.0,353750.0,1912000.0,54000.0,9001250.0,509750.0,201000.0,0.0,598250.0,2761750.0,26922250.0,3,4,1,67632258.0,248.21103837296556
2018-01-05,0,4808750.0,11057250.0,379500.0,2451750.0,2977500.0,188500.0,3000.0,150500.0,1899000.0,62500.0,8569750.0,462750.0,194250.0,0.0,609250.0,3518000.0,30359500.0,4,5,1,67691760.0,208.34703638183382
2018-01-05,1,4781750.0,9114000.0,318500.0,2389250.0,2870750.0,189000.0,3000.0,129000.0,1878500.0,53500.0,8109250.0,474500.0,193000.0,0.0,600750.0,3878000.0,32480250.0,4,5,1,67463010.0,183.21522167706743
2018-01-05,2,4776000.0,8764750.0,355500.0,2316250.0,2865250.0,189250.0,3000.0,129000.0,1872250.0,81500.0,7658250.0,451250.0,183750.0,0.0,604750.0,3452500.0,33991250.0,4,5,1,67694510.0,178.29321806055145
2018-01-05,3,4770250.0,8531500.0,384000.0,2263000.0,2756500.0,189250.0,3000.0,138750.0,1856500.0,48750.0,6952750.0,422250.0,170750.0,0.0,600500.0,2950750.0,34619500.0,4,5,1,66658010.0,176.63299228899757
2018-01-05,4,4768750.0,8473250.0,411500.0,2338250.0,2789000.0,189000.0,3000.0,160000.0,1851500.0,57750.0,6389000.0,446000.0,172750.0,0.0,598250.0,2644500.0,34340500.0,4,5,1,65633010.0,179.75942361312144
2018-01-05,5,4768750.0,9281000.0,409500.0,2573000.0,3010750.0,188500.0,3000.0,297250.0,1832000.0,98500.0,7432750.0,498250.0,199250.0,0.0,601250.0,1905750.0,33271000.0,4,5,1,66370510.0,192.07380161366873
2018-01-05,6,4793750.0,12391750.0,285250.0,3034250.0,3532000.0,187750.0,3000.0,240000.0,1817500.0,83250.0,8446500.0,500250.0,204000.0,0.0,603000.0,1355250.0,33232250.0,4,5,1,70709760.0,223.56348311230064
2018-01-05,7,4798750.0,13481750.0,329750.0,3456000.0,4689750.0,188250.0,3000.0,601250.0,1815250.0,91250.0,8673750.0,494000.0,204000.0,0.0,605000.0,870750.0,32253250.0,4,5,1,72555760.0,245.81817430045172
2018-01-05,8,4846750.0,14443500.0,394750.0,3931750.0,6694500.0,187500.0,3000.0,1093000.0,1815250.0,60500.0,8950250.0,495750.0,205250.0,253750.0,599500.0,561500.0,30502500.0,4,5,1,75039010.0,272.97281746824984
2018-01-05,9,4850750.0,15027000.0,452750.0,4014750.0,7874250.0,188000.0,3000.0,904750.0,1804750.0,30750.0,8908750.0,488000.0,206250.0,1559750.0,602500.0,241500.0,28390750.0,4,5,1,75548260.0,291.409334431969
2018-01-05,10,4868750.0,15299000.0,423750.0,4016000.0,8408750.0,188000.0,3000.0,424250.0,1801250.0,41000.0,8970250.0,488000.0,206000.0,3554000.0,605500.0,226500.0,25596750.0,4,5,1,75120760.0,302.1058628940739
2018-01-05,11,4884000.0,15381000.0,286000.0,4060750.0,8676750.0,188750.0,3000.0,1796500.0,1813250.0,38000.0,9074250.0,447000.0,206000.0,4394750.0,605250.0,174000.0,23710250.0,4,5,1,75739510.0,302.92438555839425
2018-01-05,12,4891750.0,15668500.0,353750.0,4153500.0,9771500.0,188500.0,3000.0,3553000.0,1796250.0,52000.0,9211500.0,447000.0,206000.0,3764250.0,614500.0,143500.0,21031750.0,4,5,1,75850260.0,318.59445420417205
2018-01-05,13,4902250.0,15817750.0,344250.0,4454500.0,10686500.0,188500.0,3000.0,3189500.0,1782750.0,44750.0,9307750.0,448000.0,206000.0,2685500.0,612500.0,294500.0,17079750.0,4,5,1,72047760.0,347.605633069735
2018-01-05,14,4909500.0,15774000.0,314750.0,4801000.0,10822500.0,188500.0,3000.0,3170000.0,1774000.0,43750.0,9306250.0,448000.0,206000.0,1550750.0,612000.0,429750.0,13601000.0,4,5,1,67954760.0,370.1899867191035
2018-01-05,15,4904750.0,15782500.0,310000.0,5434500.0,10916000.0,188750.0,3000.0,2402750.0,1770000.0,37250.0,9291000.0,448000.0,206000.0,584250.0,614750.0,440500.0,11213500.0,4,5,1,64547510.0,393.5448584375847
2018-01-05,16,4934500.0,15816000.0,463000.0,5759250.0,10978000.0,188750.0,3000.0,4729000.0,1790750.0,59500.0,9289750.0,449000.0,206000.0,33000.0,612000.0,441750.0,10180250.0,4,5,1,65933510.0,390.99353136114416
