date,hour,apparentTemperature,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,temperature,windBearing,windGust,windSpeed
2015-01-01,0,2.67,1.93,0.95,clear-night,0.0,0,0,2.67,-1,0.45,0
2015-01-01,1,2.56,1.79,0.95,clear-night,0.0,0,0,2.56,12,0.27,0.09
2015-01-01,2,2.34,1.59,0.95,clear-night,0.0,0,0,2.34,-1,0.27,0
2015-01-01,3,2.45,1.71,0.95,clear-night,0.0,0,0,2.45,111,0.45,0.09
2015-01-01,4,2.34,1.59,0.95,clear-night,0.0,0,0,2.34,134,0.63,0.36
2015-01-01,5,2.12,1.37,0.95,clear-night,0.0,0,0,2.12,126,1.43,0.79
2015-01-01,6,2.12,1.41,0.95,clear-night,0.0,0,0,2.12,126,0.72,0.27
2015-01-01,7,1.56,0.85,0.95,clear-night,0.0,0,0,1.56,159,1.7,0.22
2015-01-01,8,1.56,0.85,0.95,clear-night,0.0,0,0,1.56,144,0.27,0.27
2015-01-01,9,1.56,0.85,0.95,clear-day,0.0,0,0,1.56,107,1.7,0.59
2015-01-01,10,1.56,0.88,0.95,clear-day,0.0,0,0,1.56,133,1.97,0.38
2015-01-01,11,0.31,1.43,0.95,clear-day,0.0,0,0,2.12,94,3.5,1.75
2015-01-01,12,2.23,1.52,0.95,clear-day,0.0,0,0,2.23,209,1.7,0.18
2015-01-01,13,2.88,2,0.94,clear-day,0.0,0,0,2.88,149,1.17,0.36
2015-01-01,14,3.34,2.49,0.94,clear-day,0.0,0,0,3.34,113,2.42,0.45
2015-01-01,15,3.34,2.34,0.93,clear-day,0.0,0,0,3.34,155,2.24,0.98
2015-01-01,16,1.8,2.34,0.93,clear-day,0.0,0,0,3.34,140,2.77,1.69
2015-01-01,17,3.34,2.22,0.92,clear-night,0.0,0,0,3.34,164,1.44,0.45
2015-01-01,18,1.48,1.93,0.93,clear-night,0.0,0,0,2.88,116,2.95,1.53
2015-01-01,19,2.88,1.9,0.93,clear-night,0.0,0,0,2.88,155,2.15,0.54
2015-01-01,20,2.88,1.77,0.92,clear-night,0.0,0,0,2.88,150,2.6,0.98
2015-01-01,21,2.99,1.86,0.92,clear-night,0.0,0,0,2.99,139,3.4,0.98
2015-01-01,22,1.32,1.82,0.92,clear-night,0.0,0,0,2.99,110,3.31,1.75
2015-01-01,23,1.07,1.72,0.91,clear-night,0.0,0,0,2.99,150,4.03,1.96
2015-01-02,0,1.16,1.61,0.91,clear-night,0.0,0,0,2.88,101,3.13,1.78
2015-01-02,1,0.97,1.17,0.91,clear-night,0.0,0,0,2.45,171,4.29,1.55
2015-01-02,2,-0.81,1,0.9,clear-night,0.0,0,0,2.45,122,5.9,3.33
2015-01-02,3,-2.68,0.43,0.9,clear-night,0.0,0,0,1.89,151,6.89,5.26
2015-01-02,4,-0.58,0.31,0.89,clear-night,0.0,0,0,1.89,101,5.55,2.3
2015-01-02,5,-1.84,0.31,0.89,clear-night,0.0,0,0,1.89,98,6.98,3.82
2015-01-02,6,-1.06,0.14,0.88,clear-night,0.0,0,0,1.89,138,6.8,2.8
2015-01-02,7,-0.98,0.24,0.89,clear-night,0.0,0,0,1.89,100,5.91,2.71
2015-01-02,8,-0.03,0.38,0.9,clear-night,0.0,0.1753,0.8,1.89,94,5.64,1.82
2015-01-02,9,1.89,0.67,0.92,rain,0.0,0.5893,1,1.89,150,3.76,1.03
2015-01-02,10,0.08,0.84,0.92,rain,0.0,0.6248,1,2.01,107,3.85,1.84
2015-01-02,11,2.45,1.29,0.92,clear-day,0.0,0.0584,0.8,2.45,101,3.76,1.12
2015-01-02,12,1.27,1.84,0.93,clear-day,0.0,0.0508,0.2,2.88,138,4.13,1.7
2015-01-02,13,3.45,2.39,0.93,clear-day,0.0,0,0,3.45,87,3.04,1.18
2015-01-02,14,2.42,2.57,0.92,clear-day,0.0,0,0,3.78,189,3.13,1.6
2015-01-02,15,4.56,3.16,0.91,clear-day,0.0,0,0,4.56,116,2.06,0.65
2015-01-02,16,4.67,2.94,0.89,clear-day,0.0,0,0,4.67,270,1.8,0.45
2015-01-02,17,3.67,1.88,0.88,clear-night,0.0,0,0,3.67,43,2.24,0.43
2015-01-02,18,2.69,2.39,0.88,clear-night,0.0,0,0,4.12,283,2.34,1.7
2015-01-02,19,3.55,1.77,0.88,clear-night,0.0,0,0,3.55,311,1.62,0.81
2015-01-02,20,3.12,1.33,0.88,clear-night,0.0,0,0,3.12,285,1.44,0.36
2015-01-02,21,2.68,0.73,0.87,clear-night,0.0,0,0,2.68,302,1.53,1.17
2015-01-02,22,3.01,1.07,0.87,clear-night,0.0,0,0,3.01,284,1.53,0.36
2015-01-02,23,3.44,1.54,0.87,clear-night,0.0,0,0,3.44,298,2.25,0.59
2015-01-03,0,3.33,1.22,0.86,clear-night,0.0,0,0,3.33,181,2.87,0.33
2015-01-03,1,3.44,1.37,0.86,clear-night,0.0,0,0,3.44,273,2.07,0.63
2015-01-03,2,3.78,1.69,0.86,clear-night,0.0,0,0,3.78,299,1.98,0.99
2015-01-03,3,3.33,1.3,0.87,clear-night,0.0,0,0,3.33,53,0.99,0.18
2015-01-03,4,2.39,0.77,0.89,clear-night,0.0,0,0,2.39,-1,0,0
2015-01-03,5,1.83,0.22,0.89,clear-night,0.0,0,0,1.83,-1,0.45,0
2015-01-03,6,1.83,0.37,0.9,clear-night,0.0,0,0,1.83,-1,0.9,0
2015-01-03,7,1.26,-0.19,0.9,clear-night,0.0,0,0,1.26,-1,0,0
2015-01-03,8,1.26,-0.19,0.9,clear-night,0.0,0,0,1.26,-1,0.9,0
2015-01-03,9,1.83,0.37,0.9,clear-day,0.0,0,0,1.83,116,3.13,0.9
2015-01-03,10,1.83,0.37,0.9,clear-day,0.0,0,0,1.83,-1,0,0
2015-01-03,11,2.39,0.77,0.89,clear-day,0.0,0,0,2.39,-1,0,0
2015-01-03,12,2.93,1.29,0.89,clear-day,0.0,0,0,2.93,-1,0.9,0
2015-01-03,13,2.93,1.16,0.88,clear-day,0.0,0,0,2.93,84,2.23,1.34
2015-01-03,14,2.39,0.91,0.9,clear-day,0.0,0,0,2.39,89,1.79,1.34
2015-01-03,15,2.93,1.62,0.91,clear-day,0.0,0,0,2.93,56,1.34,0.9
2015-01-03,16,2.39,1.08,0.91,rain,0.0,0.2184,1,2.39,77,2.23,1.34
2015-01-03,17,2.39,1.21,0.92,rain,0.0,0.2896,1,2.39,90,1.79,0.45
2015-01-03,18,2.39,1.21,0.92,clear-night,0.0,0,0,2.39,-1,0,0
2015-01-03,19,2.39,1.21,0.92,clear-night,0.0,0,0,2.39,90,0.45,0.45
2015-01-03,20,1.83,0.65,0.92,rain,0.0,0.127,1,1.83,-1,0,0
2015-01-03,21,1.26,0.11,0.92,snow,0.257,0.3378,1,1.26,-1,0,0
2015-01-03,22,1.26,0.11,0.92,clear-night,0.0,0,0,1.26,95,0.9,0.45
2015-01-03,23,1.83,0.79,0.93,rain,0.0,0.2896,1,1.83,-1,0,0
2015-01-04,0,2.39,1.35,0.93,rain,0.0,0.2184,1,2.39,-1,0,0
2015-01-04,1,2.93,1.92,0.93,clear-night,0.0,0,0,2.93,197,2.68,0.45
2015-01-04,2,2.93,1.76,0.92,clear-night,0.0,0,0,2.93,225,1.34,0.45
2015-01-04,3,2.39,0.91,0.9,clear-night,0.0,0,0,2.39,-1,0.9,0
2015-01-04,4,2.93,1.46,0.9,clear-night,0.0,0,0,2.93,-1,0,0
2015-01-04,5,2.93,1.29,0.89,clear-night,0.0,0,0,2.93,170,0.9,0.45
2015-01-04,6,2.93,1.16,0.88,clear-night,0.0,0,0,2.93,-1,0,0
2015-01-04,7,3.5,1.71,0.88,clear-night,0.0,0,0,3.5,-1,0.45,0
2015-01-04,8,3.5,1.54,0.87,clear-night,0.0,0,0,3.5,-1,0,0
2015-01-04,9,3.5,1.54,0.87,clear-day,0.0,0,0,3.5,141,0.9,0.45
2015-01-04,10,3.5,1.54,0.87,clear-day,0.0,0,0,3.5,68,1.79,0.45
2015-01-04,11,4.06,2.08,0.87,clear-day,0.0,0,0,4.06,116,0.9,0.45
2015-01-04,12,4.06,1.92,0.86,clear-day,0.0,0,0,4.06,182,2.23,0.9
2015-01-04,13,5.16,2.7,0.84,rain,0.0,0.1448,1,5.16,236,0.9,0.45
2015-01-04,14,4.61,1.82,0.82,rain,0.0,0.3607,1,4.61,-1,0.45,0
2015-01-04,15,4.61,1.82,0.82,clear-day,0.0,0,0,4.61,-1,1.34,0
2015-01-04,16,4.61,1.82,0.82,clear-day,0.0,0,0,4.61,-1,0,0
2015-01-04,17,3.5,0.74,0.82,clear-night,0.0,0,0,3.5,-1,1.79,0
2015-01-04,18,2.93,0.68,0.85,clear-night,0.0,0,0,2.93,-1,0.45,0
2015-01-04,19,2.93,0.99,0.87,clear-night,0.0,0,0,2.93,113,1.34,0.9
2015-01-04,20,2.93,1.16,0.88,clear-night,0.0,0,0,2.93,-1,0.45,0
2015-01-04,21,2.39,0.59,0.88,clear-night,0.0,0,0,2.39,-1,0,0
2015-01-04,22,2.39,0.91,0.9,clear-night,0.0,0,0,2.39,-1,0.45,0
2015-01-04,23,1.83,0.51,0.91,clear-night,0.0,0,0,1.83,90,0.45,0.45
2015-01-05,0,2.39,1.08,0.91,clear-night,0.0,0,0,2.39,-1,0,0
2015-01-05,1,2.39,1.21,0.92,clear-night,0.0,0,0,2.39,90,1.34,0.45
2015-01-05,2,2.39,1.21,0.92,clear-night,0.0,0,0,2.39,275,3.13,0.9
2015-01-05,3,2.39,1.08,0.91,clear-night,0.0,0,0,2.39,-1,0,0
2015-01-05,4,1.26,-0.04,0.91,clear-night,0.0,0,0,1.26,90,0.45,0.45
2015-01-05,5,0.72,-0.58,0.91,clear-night,0.0,0,0,0.72,93,1.34,0.9
2015-01-05,6,0.72,-0.58,0.91,clear-night,0.0,0,0,0.72,-1,0,0
2015-01-05,7,0.17,-1.13,0.91,clear-night,0.0,0,0,0.17,68,0.9,0.45
2015-01-05,8,0.72,-0.43,0.92,clear-night,0.0,0,0,0.72,-1,0,0
2015-01-05,9,0.17,-1.13,0.91,clear-day,0.0,0,0,0.17,-1,0,0
2015-01-05,10,0.72,-0.58,0.91,clear-day,0.0,0,0,0.72,113,1.34,0.45
2015-01-05,11,1.83,0.22,0.89,clear-day,0.0,0,0,1.83,90,0.9,0.45
2015-01-05,12,2.93,0.68,0.85,clear-day,0.0,0,0,2.93,204,1.34,1.34
2015-01-05,13,3.5,0.57,0.81,clear-day,0.0,0,0,3.5,56,1.34,0.45
2015-01-05,14,3.5,0.39,0.8,clear-day,0.0,0,0,3.5,116,1.34,0.45
2015-01-05,15,3.34,0.33,0.81,clear-day,0.0,0,0,3.34,267,0.99,0.09
2015-01-05,16,2.45,-0.14,0.83,clear-day,0.0,0,0,2.45,-1,0.27,0
2015-01-05,17,1.21,-0.91,0.86,clear-night,0.0,0,0,1.21,-1,0,0
2015-01-05,18,0.12,-1.63,0.88,clear-night,0.0,0,0,0.12,135,0.36,0.09
2015-01-05,19,-0.56,-2.09,0.89,clear-night,0.0,0,0,-0.56,-1,0.09,0
2015-01-05,20,-0.56,-1.93,0.9,clear-night,0.0,0,0,-0.56,-1,0.27,0
2015-01-05,21,-0.56,-1.77,0.91,clear-night,0.0,0,0,-0.56,-1,0.09,0
2015-01-05,22,-0.88,-2.1,0.91,clear-night,0.0,0,0,-0.88,-1,0.27,0
2015-01-05,23,-1.34,-2.56,0.91,clear-night,0.0,0,0,-1.34,105,0.54,0.09
2015-01-06,0,-0.77,-2.02,0.91,clear-night,0.0,0,0,-0.77,119,0.72,0.45
2015-01-06,1,-0.77,-1.92,0.92,clear-night,0.0,0,0,-0.77,-1,0.54,0
2015-01-06,2,-1.12,-2.26,0.92,clear-night,0.0,0,0,-1.12,101,0.81,0.27
2015-01-06,3,-1.44,-2.64,0.91,clear-night,0.0,0,0,-1.44,131,0.63,0.27
2015-01-06,4,-1.44,-2.64,0.91,clear-night,0.0,0,0,-1.44,138,0.63,0.18
2015-01-06,5,-1.01,-2.24,0.91,clear-night,0.0,0,0,-1.01,134,0.54,0.36
2015-01-06,6,-0.55,-1.79,0.91,clear-night,0.0,0,0,-0.55,134,0.45,0.45
2015-01-06,7,-0.11,-1.32,0.92,clear-night,0.0,0,0,-0.11,134,0.63,0.27
2015-01-06,8,-0.11,-1.32,0.92,clear-night,0.0,0,0,-0.11,156,0.72,0.18
2015-01-06,9,-0.55,-1.76,0.92,clear-day,0.0,0,0,-0.55,147,0.9,0.27
2015-01-06,10,-0.55,-1.76,0.92,clear-day,0.0,0,0,-0.55,128,0.54,0.09
2015-01-06,11,0.46,-0.79,0.91,clear-day,0.0,0,0,0.46,195,2.06,0.34
2015-01-06,12,0.57,-1.06,0.89,clear-day,0.0,0,0,0.57,8,1.7,0.18
2015-01-06,13,1.12,-0.56,0.89,clear-day,0.0,0,0,1.12,108,1.79,1
2015-01-06,14,1.77,-0.28,0.86,clear-day,0.0,0,0,1.77,111,1.43,0.27
2015-01-06,15,1.66,-0.39,0.86,clear-day,0.0,0,0,1.66,92,1.79,0.76
2015-01-06,16,1.12,-0.82,0.87,clear-day,0.0,0,0,1.12,135,0.9,0.27
2015-01-06,17,0.46,-1.4,0.87,clear-night,0.0,0,0,0.46,176,0.81,0.27
2015-01-06,18,-0.23,-1.88,0.89,clear-night,0.0,0,0,-0.23,143,0.54,0.27
2015-01-06,19,-0.77,-2.18,0.9,clear-night,0.0,0,0,-0.77,147,0.72,0.45
2015-01-06,20,-1.01,-2.53,0.89,clear-night,0.0,0,0,-1.01,173,1.26,0.27
2015-01-06,21,-1.44,-2.97,0.89,clear-night,0.0,0,0,-1.44,119,1.17,0.45
2015-01-06,22,-1.56,-3.05,0.9,clear-night,0.0,0,0,-1.56,101,1.17,0.18
2015-01-06,23,-1.56,-2.98,0.9,clear-night,0.0,0,0,-1.56,131,0.99,0.36
2015-01-07,0,-1.12,-2.41,0.91,clear-night,0.0,0,0,-1.12,158,0.72,0.36
2015-01-07,1,-0.23,-1.55,0.91,clear-night,0.0,0,0,-0.23,117,2.15,0.63
2015-01-07,2,0.23,-1.04,0.91,clear-night,0.0,0,0,0.23,158,1.53,0.63
2015-01-07,3,0.23,-1.1,0.91,clear-night,0.0,0,0,0.23,118,1.97,0.63
2015-01-07,4,0.67,-0.59,0.91,clear-night,0.0,0,0,0.67,134,2.24,0.78
2015-01-07,5,0.67,-0.51,0.92,clear-night,0.0,0,0,0.67,48,1.43,0.36
2015-01-07,6,0.67,-0.51,0.92,clear-night,0.0,0,0,0.67,93,0.81,0.63
2015-01-07,7,0.78,-0.24,0.93,clear-night,0.0,0,0,0.78,167,0.81,0.27
2015-01-07,8,1.21,0.21,0.93,clear-night,0.0,0,0,1.21,144,0.72,0.54
2015-01-07,9,1.32,0.33,0.93,clear-day,0.0,0,0,1.32,140,0.63,0.45
2015-01-07,10,1.78,0.79,0.93,clear-day,0.0,0.0254,0.2,1.78,125,0.81,0.36
2015-01-07,11,2.34,1.47,0.94,clear-day,0.0,0,0,2.34,107,1.52,0.61
2015-01-07,12,2.31,2.43,0.93,clear-day,0.0,0,0,3.45,89,2.24,1.41
2015-01-07,13,3.67,2.3,0.91,rain,0.0,0.3378,0.8,3.67,146,2.24,0.87
2015-01-07,14,3.67,2.04,0.89,clear-day,0.0,0.0584,0.8,3.67,106,3.04,1.1
2015-01-07,15,2.84,2.41,0.89,clear-day,0.0,0,0,4,144,1.97,1.48
2015-01-07,16,3.11,1.42,0.89,clear-day,0.0,0,0,3.11,186,1.08,0.54
2015-01-07,17,2.88,1.51,0.91,clear-night,0.0,0,0,2.88,158,1.79,0.09
2015-01-07,18,2.34,0.91,0.9,clear-night,0.0,0,0,2.34,158,0.99,0.63
2015-01-07,19,1.89,0.58,0.91,clear-night,0.0,0,0,1.89,210,1.44,0.63
2015-01-07,20,2.34,1.15,0.92,clear-night,0.0,0,0,2.34,180,1.89,0.45
2015-01-07,21,2.34,1.09,0.91,clear-night,0.0,0,0,2.34,167,2.51,0.63
2015-01-07,22,2.34,0.84,0.9,clear-night,0.0,0,0,2.34,97,3.85,0.97
2015-01-07,23,0.78,0.78,0.89,clear-night,0.0,0,0,2.34,109,4.21,1.6
2015-01-08,0,1.08,0.75,0.89,clear-night,0.0,0,0,2.34,150,2.7,1.39
2015-01-08,1,0.18,0.14,0.88,clear-night,0.0,0,0,1.89,118,5.55,1.65
2015-01-08,2,0.52,0.03,0.88,clear-night,0.0,0,0,1.78,99,3.4,1.35
2015-01-08,3,1.78,-0.09,0.87,clear-night,0.0,0,0,1.78,125,3.41,1.17
2015-01-08,4,0.47,-0.06,0.88,clear-night,0.0,0,0,1.78,120,2.78,1.38
2015-01-08,5,1.78,-0.06,0.88,clear-night,0.0,0,0,1.78,159,1.62,0.63
2015-01-08,6,1.78,0.29,0.9,clear-night,0.0,0,0,1.78,148,1.71,0.69
2015-01-08,7,2.34,1.15,0.92,rain,0.0,0.2896,0.8,2.34,115,2.42,0.84
2015-01-08,8,2.88,1.84,0.93,rain,0.0,0.7518,0.8,2.88,137,2.6,0.45
2015-01-08,9,2.88,1.97,0.94,rain,0.0,1.2141,0.8,2.88,173,1.53,0.45
2015-01-08,10,3.45,2.55,0.94,rain,0.0,0.7772,1,3.45,113,2.07,1.07
2015-01-08,11,4,3.11,0.94,rain,0.0,0.4039,0.8,4,140,1.26,0.63
2015-01-08,12,4.56,3.76,0.95,clear-day,0.0,0.1143,0.8,4.56,165,2.24,0.63
2015-01-08,13,5.11,4.32,0.95,clear-day,0.0,0,0,5.11,86,3.41,0.71
2015-01-08,14,5.66,4.81,0.94,clear-day,0.0,0,0,5.66,-1,1.7,0
2015-01-08,15,5.77,4.92,0.94,clear-day,0.0,0.0254,0.2,5.77,182,1.89,0.27
2015-01-08,16,5.77,4.98,0.95,rain,0.0,0.9296,1,5.77,95,2.95,1.02
2015-01-08,17,4.33,5.41,0.95,rain,0.0,0.9982,1,6.22,141,6.36,2.53
2015-01-08,18,6.77,5.97,0.95,rain,0.0,0.9017,1,6.77,152,0.9,0.45
2015-01-08,19,6.77,6.09,0.95,rain,0.0,1.5469,1,6.77,96,3.13,1
2015-01-08,20,7.33,6.67,0.96,rain,0.0,1.3056,1,7.33,130,1.88,0.84
2015-01-08,21,6.54,5.54,0.93,rain,0.0,1.9634,1,6.54,248,6.09,1.1
2015-01-08,22,4.99,3.59,0.91,rain,0.0,0.9576,1,4.99,309,3.94,0.81
2015-01-08,23,4.67,3.39,0.91,rain,0.0,0.2896,0.8,4.67,302,1.8,0.54
2015-01-09,0,3.9,2.64,0.91,clear-night,0.0,0,0,3.9,255,1.44,0.36
2015-01-09,1,3.9,2.57,0.91,clear-night,0.0,0,0,3.9,-1,1.44,0
2015-01-09,2,3.9,2.61,0.91,clear-night,0.0,0,0,3.9,140,1.08,0.36
2015-01-09,3,4.34,3.21,0.92,clear-night,0.0,0,0,4.34,149,2.77,0.71
2015-01-09,4,4.67,3.48,0.92,clear-night,0.0,0,0,4.67,120,2.68,1.25
2015-01-09,5,5.11,3.74,0.91,clear-night,0.0,0,0,5.11,166,1.97,1.07
2015-01-09,6,3.57,3.72,0.9,clear-night,0.0,0,0,5.22,155,3.22,2.05
2015-01-09,7,3.95,3.98,0.89,clear-night,0.0,0,0,5.66,145,7.33,2.19
2015-01-09,8,4.89,3.88,0.88,clear-night,0.0,0,0,5.77,182,3.23,1.45
2015-01-09,9,4.56,4.09,0.85,clear-day,0.0,0,0,6.34,67,5.91,2.41
2015-01-09,10,6.88,4.27,0.83,clear-day,0.0,0,0,6.88,5,3.67,0.61
2015-01-09,11,7.56,4.83,0.83,clear-day,0.0,0,0,7.56,198,3.41,0.94
2015-01-09,12,7.12,5.43,0.83,clear-day,0.0,0,0,8.11,244,3.31,1.85
2015-01-09,13,6.58,5.84,0.85,clear-day,0.0,0,0,8.21,79,3.85,2.68
2015-01-09,14,8.33,6.08,0.86,clear-day,0.0,0,0,8.33,229,4.3,0.98
2015-01-09,15,8.27,6.34,0.85,clear-day,0.0,0,0,8.77,157,5.28,1.48
2015-01-09,16,9.33,6.42,0.82,clear-day,0.0,0,0,9.33,301,3.86,0.68
2015-01-09,17,9.78,6.53,0.8,clear-night,0.0,0,0,9.78,335,4.04,0.41
2015-01-09,18,9.67,5.58,0.76,clear-night,0.0,0,0,9.67,32,8.96,0.45
2015-01-09,19,8.32,5.29,0.81,clear-night,0.0,0.1524,0.2,8.32,68,4.66,0.49
2015-01-09,20,7.33,5.12,0.86,rain,0.0,0.4851,1,7.33,174,4.22,0.54
2015-01-09,21,6.34,4.55,0.88,rain,0.0,0.8484,1,6.34,305,1.44,0.45
2015-01-09,22,6.22,4.81,0.91,rain,0.0,0.7849,1,6.22,146,0.9,0.27
2015-01-09,23,6.12,4.91,0.92,rain,0.0,0.1651,1,6.12,155,1.17,0.45
2015-01-10,0,6.66,5.61,0.93,clear-night,0.0,0.1524,0.2,6.66,158,0.99,0.81
2015-01-10,1,7.66,6.76,0.94,rain,0.0,0.8052,1,7.66,144,0.99,0.9
2015-01-10,2,9.44,8.72,0.95,rain,0.0,0.4928,1,9.44,27,1.7,0.45
2015-01-10,3,11.56,10.68,0.94,clear-night,0.0,0.1016,0.2,11.56,234,3.41,1
2015-01-10,4,12,10.98,0.94,clear-night,0.0,0,0,12,12,5.28,0.26
2015-01-10,5,12.44,11.21,0.92,clear-night,0.0,0,0,12.44,52,5.19,1.57
2015-01-10,6,12.44,11.01,0.91,clear-night,0.0,0,0,12.44,15,2.96,0.38
2015-01-10,7,12.44,10.95,0.91,clear-night,0.0,0,0,12.44,95,4.2,1.37
2015-01-10,8,12.44,10.88,0.9,clear-night,0.0,0,0,12.44,124,3.31,1.43
2015-01-10,9,12.11,10.74,0.91,clear-day,0.0,0,0,12.11,129,4.11,1.17
2015-01-10,10,12.55,10.39,0.87,clear-day,0.0,0,0,12.55,227,2.87,0.25
2015-01-10,11,12.99,10.16,0.83,clear-day,0.0,0,0,12.99,101,6.43,2.82
2015-01-10,12,13.44,9.93,0.79,clear-day,0.0,0,0,13.44,85,6.71,1.98
2015-01-10,13,13.88,9.99,0.77,clear-day,0.0,0,0,13.88,112,6.71,3.71
2015-01-10,14,13.56,8.96,0.74,clear-day,0.0,0,0,13.56,81,4.83,1.91
2015-01-10,15,12.99,8.71,0.75,clear-day,0.0,0,0,12.99,242,4.12,1.03
2015-01-10,16,12.11,9.02,0.81,clear-day,0.0,0,0,12.11,7,4.21,1.33
2015-01-10,17,11.89,9.16,0.83,clear-night,0.0,0,0,11.89,166,4.39,0.99
2015-01-10,18,7.23,4.73,0.84,rain,0.0,1.1684,1,7.23,308,4.3,0.87
2015-01-10,19,6.77,4.39,0.85,rain,0.0,2.8067,1,6.77,300,2.15,0.54
2015-01-10,20,6.34,3.43,0.82,clear-night,0.0,0.2311,0.8,6.34,293,1.98,1.08
2015-01-10,21,6.22,2.58,0.77,clear-night,0.0,0,0,6.22,70,4.2,0.46
2015-01-10,22,4.78,1.62,0.8,clear-night,0.0,0,0,4.78,306,2.24,0.72
2015-01-10,23,3.9,1.06,0.82,clear-night,0.0,0,0,3.9,298,3.33,0.19
2015-01-11,0,4.11,0.67,0.78,clear-night,0.0,0,0,4.11,235,2.69,0.12
2015-01-11,1,3.67,-0.04,0.77,clear-night,0.0,0,0,3.67,277,3.04,0.63
2015-01-11,2,3.67,0.24,0.78,clear-night,0.0,0,0,3.67,294,2.16,0.9
2015-01-11,3,2.78,-0.46,0.79,clear-night,0.0,0,0,2.78,186,3.58,0.97
2015-01-11,4,3.11,-0.24,0.79,clear-night,0.0,0,0,3.11,309,2.95,0.34
2015-01-11,5,3.11,-0.39,0.78,clear-night,0.0,0,0,3.11,287,2.51,0.45
2015-01-11,6,3.56,-0.21,0.76,clear-night,0.0,0,0,3.56,108,2.33,0.18
2015-01-11,7,3.11,-0.32,0.78,clear-night,0.0,0,0,3.11,314,2.6,0.84
2015-01-11,8,3.11,-0.46,0.77,clear-night,0.0,0,0,3.11,267,2.52,1.17
2015-01-11,9,3.56,-0.07,0.77,clear-day,0.0,0,0,3.56,351,2.52,0.3
2015-01-11,10,3.56,-0.09,0.77,clear-day,0.0,0,0,3.56,314,3.23,1.07
2015-01-11,11,4.11,0.32,0.76,clear-day,0.0,0,0,4.11,297,3.77,1.24
2015-01-11,12,3.56,0.36,0.8,clear-day,0.0,0,0,3.56,345,5.3,0.96
2015-01-11,13,3.89,1.33,0.83,rain,0.0,0.2896,0.8,3.89,65,3.77,0.28
2015-01-11,14,4.66,1.66,0.81,rain,0.0,0.2946,1,4.66,75,5.28,1.3
2015-01-11,15,3.89,1.01,0.81,clear-day,0.0,0.2057,0.2,3.89,99,2.95,0.29
2015-01-11,16,3.56,0.68,0.81,clear-day,0.0,0,0,3.56,165,1.08,0.45
2015-01-11,17,3.78,0.96,0.82,clear-night,0.0,0,0,3.78,202,4.3,0.22
2015-01-11,18,3.34,0.73,0.83,clear-night,0.0,0.0508,0.2,3.34,287,3.23,0.36
2015-01-11,19,4,1.25,0.82,clear-night,0.0,0,0,4,185,2.24,0.72
2015-01-11,20,2.53,1.16,0.8,clear-night,0.0,0,0,4.22,129,4.13,1.93
2015-01-11,21,2.85,1.47,0.81,clear-night,0.0,0.1524,0.2,4.44,240,2.68,1.88
2015-01-11,22,4,1.35,0.83,clear-night,0.0,0.1524,0.2,4,104,4.38,0.73
2015-01-11,23,4.56,1.71,0.82,clear-night,0.0,0.0762,0.2,4.56,112,4.83,0.65
2015-01-12,0,4.67,1.68,0.81,clear-night,0.0,0,0,4.67,323,3.13,0.24
2015-01-12,1,4.78,1.87,0.81,clear-night,0.0,0,0,4.78,137,2.33,0.99
2015-01-12,2,3.68,2.17,0.83,clear-night,0.0,0,0,4.78,111,3.31,1.51
2015-01-12,3,4.78,2.31,0.84,clear-night,0.0,0,0,4.78,155,3.41,1.07
2015-01-12,4,3.81,2.51,0.85,clear-night,0.0,0,0,4.78,141,1.97,1.42
2015-01-12,5,4.78,2.81,0.87,clear-night,0.0,0.1143,0.8,4.78,161,2.15,0.97
2015-01-12,6,4.11,2.58,0.9,rain,0.0,0.348,0.8,4.11,98,2.33,0.67
2015-01-12,7,4.56,3.21,0.91,rain,0.0,0.3734,1,4.56,116,3.13,0.8
2015-01-12,8,3.56,3.24,0.91,clear-night,0.0,0,0,4.56,135,2.69,1.42
2015-01-12,9,4.05,3.9,0.92,clear-day,0.0,0.0584,0.8,5.11,170,2.42,1.52
2015-01-12,10,3.34,3.77,0.91,rain,0.0,0.4039,0.8,5.11,105,3.93,2.15
2015-01-12,11,5.66,4.15,0.9,rain,0.0,0.3734,1,5.66,286,4.74,0.45
2015-01-12,12,5.77,3.98,0.88,clear-day,0.0,0,0,5.77,141,3.05,1.32
2015-01-12,13,3.09,3.68,0.86,clear-day,0.0,0,0,5.88,172,6.36,3.74
2015-01-12,14,4.69,3.68,0.86,clear-day,0.0,0,0,5.88,103,4.83,1.73
2015-01-12,15,5.88,3.86,0.87,clear-day,0.0,0,0,5.88,135,2.96,0.98
2015-01-12,16,5.88,3.99,0.88,clear-day,0.0,0,0,5.88,123,5.1,1.26
2015-01-12,17,5.77,4.13,0.89,rain,0.0,0.2896,0.8,5.77,173,2.24,1.27
2015-01-12,18,3.16,4.02,0.88,clear-night,0.0,0,0,5.77,138,6.89,3.41
2015-01-12,19,3.41,4.22,0.86,rain,0.0,0.4039,0.8,6.34,158,9.75,4.18
2015-01-12,20,4.72,4.19,0.86,clear-night,0.0,0,0,6.34,132,6.7,2.22
2015-01-12,21,5.74,4.5,0.85,clear-night,0.0,0,0,6.77,179,3.85,1.69
2015-01-12,22,6.34,4.22,0.86,clear-night,0.0,0,0,6.34,157,2.96,0.88
